"id","created_time","message","story"
"794","2014-09-11T11:14:22+0000","Going back onto work for the first time after vacation is like running into someone you once knew who you never really liked anyway.",""
"795","2016-01-01T17:46:40+0000","You know something I find funny? Paintings of Adam and Eve with belly buttons. Think about it.",""
"796","2014-08-18T15:33:47+0000","Life is a marathon. That's why I'm carb loading.",""
"797","2016-01-25T19:56:23+0000","If anyone thinks Ramen noodles and Ritz crackers constitute a meal, then yeah, I'm totally a chef.",""
"798","2013-08-16T16:17:15+0000","Lincoln is doing well in theaters. Historically this has not been true.",""
"799","2010-10-21T12:57:38+0000","You can now buy ""Throwback"" Pepsi that is made with real sugar. When will they start selling throwback Coca-Cola made with real cocaine?",""
"800","2011-05-12T07:00:10+0000","My wife told me a turducken was as close to a threesome as I’m ever going to get.",""
"801","2013-09-27T03:49:47+0000","If a nuclear explosion won't kill cockroaches then wtf is in raid?",""
"802","2011-05-05T01:38:46+0000","I must have a great butt because every time I walk away from my coworkers I always hear 'What an ass'",""
"803","2016-09-11T08:13:22+0000","Yesterday I fell off a 50 foot ladder. It's probably a good thing I was on the bottom step...",""
"804","2012-03-05T00:48:04+0000","An omelet made terribly, is, at its worst, very good scrambled eggs.",""
"805","2012-03-03T00:58:35+0000","The lyrics to “Baby, It’s Cold Outside” are basically two people singing the opening scene to an episode of Law & Order: SVU",""
"806","2010-12-07T01:29:41+0000","Beer is a gateway drug to aspirin.",""
"807","2016-11-08T03:49:32+0000","Hey, I don't snore! I just dream I'm a motorcycle...",""
"808","2015-01-05T05:51:02+0000","The best occupation to work from home: Bartender.",""
"809","2012-04-14T08:54:41+0000","My girlfriend said she's ready to walk down the aisle. So I sent her grocery shopping.",""
"810","2016-10-06T07:20:40+0000","Man, I'm getting fat. I don't know how eating all this food is helping those starving kids in Africa but I'm doing my part.",""
"811","2013-08-04T00:25:37+0000","Truthfully, women carry Kleenex so just in case we run into Quentin Tarantino we can make him blow his nose and stop talking like that.",""
"812","2010-10-15T11:13:20+0000","Raisins are just vegetarian jerky.",""
"813","2011-03-11T11:52:40+0000","If you stole a cigarette from your dad and he made you smoke a whole pack while he watched, I hope he never caught you stealing a playboy.",""
"814","2011-02-22T22:07:26+0000","The scroll to find my birth year on websites is getting uncomfortably long.",""
"815","2015-12-16T11:13:46+0000","Gotta love that moment when someone holds the door open for you when you're still 20 yards away, forcing you into an awkward jog of gratitude.",""
"816","2016-05-25T13:05:21+0000","My boss really hates that I shortened his name to Dick.... Especially since his name is Steve",""
"817","2015-04-27T18:48:04+0000","Antibiotics could be considered a performance enhancing drug at this year's Olympics.",""
"818","2013-08-21T15:26:29+0000","If I were a movie villain I'd make a bomb where the wires are all one color.",""
"819","2011-02-22T09:17:06+0000","Being a man means doing what I want, when I want, and not having to answer to anyone. This is my…crap she’s coming. To be continued.",""
"820","2016-10-05T15:14:06+0000","On chilly nights the Amish use acoustic blankets.",""
"821","2015-05-21T12:23:11+0000","Just gave my two weeks notice at the Halloween store. Jerks didn't even seem upset.",""
"822","2014-11-27T13:48:47+0000","Lebron James dislocated his ring finger. It's not like he was using it anyways...",""
"823","2012-12-15T10:43:20+0000","I will probably die as a result of being sarcastic to the wrong person at the wrong time.",""
"824","2014-11-22T23:59:32+0000","If Barbie is so popular, why do you have to buy her friends?",""
"825","2013-10-15T18:22:54+0000","I can't understand why some people cry when chopping onions. Personally I find it better to not get emotionally attached .",""
"826","2014-07-04T16:21:27+0000","The best thing about telepathy is... I know, right!?",""
"827","2012-07-11T08:05:30+0000","There are two types of people I can't stand. Nosy people, and people who won't tell me what's going on.",""
"828","2015-12-24T19:48:47+0000","My wife always has the last word in any argument. Anything I say after that is considered the start of a new argument.",""
"829","2010-01-17T20:10:36+0000","Actual male human just asked if he could lick the bottom of my shoes. I mean, I know they're Charlotte Olympias but WHOA.",""
"830","2012-05-09T17:36:39+0000","I like to pretend that there isn't a sports team called the Giants, and instead read everyone's statuses as if we lost a war with the mythical race of large people. ""THE GIANTS WON!!! OH DEAR GOD!!!""",""
"831","2013-01-17T16:59:20+0000","My brother just said ""I make girls scream my name in 10 different languages "" HAHA What a dumbass!",""
"832","2013-04-03T04:47:54+0000","I know that when one door closes another always opens, but man these hallways are a bitch!",""
"833","2014-08-16T18:35:47+0000","I'm that friend you have to explain to people before you introduce me... And apologize for after.",""
"834","2012-01-11T01:53:07+0000","If people winked in real life as much as they do in texts, the world would be a really creepy place.",""
"835","2015-11-15T13:48:48+0000","If my calculations are right, by November of 2019 my uneven usage of conditioner will finally lap the shampoo and I will run out of both at the exact same time.",""
"836","2011-02-08T13:30:11+0000","Men at 25 play football. Men at 40 play tennis. Men at 60 play golf. Have you noticed that as you get older your balls get smaller?",""
"837","2013-03-04T06:00:41+0000","Facebook should launch it's own law enforcement. Grammar Police: To Correct and Serve!",""
"838","2014-01-25T03:30:31+0000","My chiropractor said I needed a posture alignment but I think she was just pulling my leg.",""
"839","2016-05-20T22:36:17+0000","I would’ve slept my way to the top years ago if it actually involved sleeping.",""
"840","2015-10-13T11:19:38+0000","Is it racial profiling when a waiter in a Chinese restaurant gives me a fork?",""
"841","2014-06-17T17:01:11+0000","Feel free to use the ""or less"" feature of your 140 characters.",""
"842","2014-12-10T23:43:22+0000","I don't have time to tell you how wrong you are. But I'm going to any way because it will bug me if I don't.",""
"843","2010-05-14T01:51:25+0000","At this point I'm guessing the North only won the Civil War because the South got half an inch of snow and they completely lost their minds",""
"844","2012-10-14T22:47:48+0000","Rihanna should marry Lebron: He doesn't beat anything.",""
"845","2013-05-17T13:46:58+0000","At what point does a muffin top become a busted can of biscuits?",""
"846","2013-03-04T08:02:58+0000","My hipster doctor cut out a tumor before it got big.",""
"847","2016-06-01T12:36:44+0000","The most terrifying thing a woman can say to me is ""notice anything different?""",""
"848","2015-07-22T23:51:24+0000","I only change the kitty litter like once every two weeks but in my defense I don't have a cat",""
"849","2013-01-16T05:05:23+0000","I feel so stupid for cashing in my retirement account early. But then I always feel stupid using the Coinstar machine",""
"850","2012-02-13T10:22:02+0000","I'm a cubic zirconia in the rough.",""
"851","2014-02-11T23:21:34+0000","""I just launched a new fragrance!"" is a great way to announce a fart.",""
"852","2012-10-22T08:25:27+0000","Those people who say ""there is never a stupid question"" Have never worked in Customer Service.",""
"853","2014-02-20T23:37:15+0000","I wish the Mayans predicted the end of the world to be before finals week.",""
"854","2015-07-16T06:22:00+0000","It's been 4 years to the day that I threw that boomerang. I still find myself looking over my shoulder and living in fear.",""
"855","2015-12-09T22:50:43+0000","Just about every kid's mom lets them lick the mixer beaters when they were done. Leave it to mine not to turn them off first...",""
"856","2014-09-18T02:32:40+0000","I kind of hate having a legitimate reason for being late to work. Now I have to cross that off the list of possible fake reasons to use later.",""
"857","2016-02-18T22:54:09+0000","A cat falls into a puddle of water. A chicken starts laughing hysterically. The moral of the story is ""A Wet Pussy Makes A Cock Very Happy"".",""
"858","2015-07-09T16:23:22+0000","It is estimated that 1 Million people plan to gather at Times Square to watch the ball drop while looking down at their phones.",""
"859","2010-12-24T02:22:54+0000","I wonder do crowded elevators smell different to midgets!",""
"860","2014-09-08T16:25:20+0000","Why do people always make such a fuss over how much a newborn weighs? It's a baby, not a stash of heroin.",""
"861","2010-07-17T10:02:04+0000","I didn't get my period this month or any month prior to that. If I'm pregnant my parents will flip. Also science, science will also flip.",""
"862","2016-09-11T09:11:12+0000","Dear Santa, before I try to explain...just how much do you already know?",""
"863","2015-01-23T23:22:59+0000","The best way to appreciate something is to be without it for awhile.",""
"864","2014-12-20T20:25:52+0000","Insanity is doing the same thing over and over and expecting a different result but I still get up every morning.",""
"865","2014-04-14T22:18:14+0000","I bet turtles have one hell of a farmers tan.",""
"866","2014-04-25T02:38:10+0000","Guacamole is my favorite food that looks like someone already ate it.",""
"867","2016-01-19T01:20:22+0000","Someone just told me that they enjoyed my biography but thought it was a little self centered.",""
"868","2012-04-23T05:40:56+0000","Her: ""I look good today. All the men have been staring at me all day."" Me: ""People stare at horrific car crashes, too.""",""
"869","2013-07-13T18:01:04+0000","I don't blame Congress. If I had $600 billion, I'd be irresponsible too.",""
"870","2011-01-23T10:38:17+0000","My husband: It'd be nice to have a wife who cooked breakfast. Me: Can we get one?",""
"871","2011-07-06T01:13:44+0000","When I get overly proud of America, I simply remember that in 1999 we made Mambo No. 5 a number one hit.",""
"872","2010-04-09T03:48:30+0000","Congress declares school lunch pizza a vegetable. All part of ""No Child Left Without a Giant Behind.""",""
